,xmf,upp_noerr_1,low_noerr_1,med_noerr_1,upp_err_1,low_err_1,med_err_1,upp_noerr_2,low_noerr_2,med_noerr_2,upp_err_2,low_err_2,med_err_2,upp_noerr_3,low_noerr_3,med_noerr_3,upp_err_3,low_err_3,med_err_3,upp_noerr_4,low_noerr_4,med_noerr_4,upp_err_4,low_err_4,med_err_4
18,4.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,4.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,5.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,6.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,6.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,7.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,7.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,7.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,7.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,8.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,8.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,9.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,9.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,9.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,10.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,10.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,10.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,10.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,11.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,11.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,11.625,0.0,0.0,0.0,1.3608380462607825e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,11.875,1.7010475578260144e-05,0.0,8.505237789130072e-06,8.505237789130072e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,12.125,0.0,0.0,0.0,8.505237789130072e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,12.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,12.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,12.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,13.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,13.375,0.0,0.0,0.0,8.505237789130072e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,13.625,0.0,0.0,0.0,1.7010475578260144e-05,0.0,8.505237789130072e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,13.875,3.402095115652029e-05,8.505237789130072e-06,2.5515713367390216e-05,5.103142673478043e-05,1.7010475578260144e-05,3.402095115652029e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,14.125,5.103142673478043e-05,1.7010475578260144e-05,3.402095115652029e-05,0.00013608380462608115,6.804190231304058e-05,0.00010206285346956087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,14.375,0.00014458904241521122,6.804190231304058e-05,0.00011056809125869093,0.00031469379819781265,0.00020412570693912173,0.00026791499035759726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,14.625,0.0005443352185043246,0.00043240628919937287,0.0004847985539804141,0.0006208823586064952,0.0004919429537232834,0.0005528404562934547,0.0,0.0,0.0,8.505237789130072e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,14.875,0.0010134841349527393,0.0008406577030776164,0.000939828775698873,0.00109003127505491,0.0009015552056477876,0.0009951128213282184,0.0,0.0,0.0,1.7010475578260144e-05,0.0,8.505237789130072e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,15.125,0.0014897774511440235,0.001301301381736901,0.0013863537596282018,0.0017194188714505353,0.001530942802043413,0.0016245004177238437,1.7010475578260144e-05,0.0,8.505237789130072e-06,6.804190231304058e-05,2.5515713367390216e-05,4.252618894565036e-05,0.0,0.0,0.0,8.505237789130072e-06,0.0,0.0,1.7010475578260144e-05,0.0,8.505237789130072e-06,8.505237789130072e-06,0.0,0.0
61,15.375,0.002245382776330339,0.0020215249177204355,0.002134814685071648,0.0027060264549896235,0.002397116218488419,0.0025558239556335866,6.804190231304058e-05,3.402095115652029e-05,5.103142673478043e-05,0.00013744464267234193,8.505237789130071e-05,0.00010206285346956087,0.0,0.0,0.0,1.7010475578260144e-05,0.0,8.505237789130072e-06,0.0,0.0,0.0,8.505237789130072e-06,0.0,8.505237789130072e-06
62,15.625,0.0038698831940541826,0.003460270942129678,0.0036572522493259307,0.003971946047523743,0.00359771558480202,0.0037763255783737518,0.0002976833226195525,0.00020412570693912173,0.00025090451477933714,0.00025651797172016294,0.00017010475578260143,0.0002126309447282518,2.5515713367390216e-05,8.505237789130072e-06,1.7010475578260144e-05,3.402095115652029e-05,8.505237789130072e-06,1.7010475578260144e-05,0.0,0.0,0.0,1.7010475578260144e-05,0.0,8.505237789130072e-06
63,15.875,0.005461723498667767,0.005084771359853522,0.0052945105237334695,0.005570930751880197,0.005111647911267173,0.0053370367126791204,0.00036572522493259307,0.0002636623714630322,0.0003061885604086826,0.00040825141387824346,0.0003133329601515519,0.00036572522493259307,3.402095115652029e-05,8.505237789130072e-06,2.5515713367390216e-05,7.654714010217065e-05,3.402095115652029e-05,5.95366645239105e-05,2.5515713367390216e-05,7.144399742869259e-06,1.2757856683695108e-05,2.6876551413651e-05,0.0,8.505237789130072e-06
64,16.125,0.007128750105337261,0.006685116902256236,0.006906253084773618,0.007254967834127951,0.006734787490944756,0.006999810700454049,0.0005698509318717148,0.000476293316191284,0.0005188195051369344,0.0006038718830282351,0.00047493247814502326,0.0005315773618206295,0.00011192892930495172,5.95366645239105e-05,8.505237789130071e-05,0.00013608380462608115,6.804190231304058e-05,9.781023457499582e-05,2.6876551413651e-05,8.505237789130072e-06,1.7010475578260144e-05,3.402095115652029e-05,8.505237789130072e-06,1.7010475578260144e-05
65,16.375,0.009026778970359528,0.008468495161881029,0.008760394922803973,0.008975747543624747,0.00841031933540338,0.008709363496069194,0.0007994923521782267,0.0006450372339276247,0.0007144399742869261,0.0007994923521782267,0.0006719137853412756,0.0007229452120760562,0.00022113618251738186,0.00012757856683695107,0.00017010475578260143,0.00019698130719625245,0.000119073329047821,0.00016159951799347137,5.103142673478043e-05,1.7010475578260144e-05,3.402095115652029e-05,5.103142673478043e-05,1.7010475578260144e-05,2.976833226195525e-05
66,16.625,0.010513834745411031,0.010002159640016965,0.010304095581531083,0.010929230559032142,0.010298482124590256,0.01055500009631042,0.0009610918701716981,0.0007569661632325764,0.0008632816355967023,0.0010121232969064785,0.0008661734164450065,0.000935576156804308,0.00022964142030651194,0.0001530942802043413,0.00019562046914999164,0.000238146658095642,0.0001530942802043413,0.00019562046914999164,7.654714010217065e-05,4.252618894565036e-05,5.95366645239105e-05,5.95366645239105e-05,2.4154875321129404e-05,3.402095115652029e-05
67,16.875,0.01266838158215346,0.01210159253588583,0.01237937360207882,0.013219861200400652,0.012603401565444506,0.01294497191505597,0.001292796143947771,0.0010886704370086492,0.00119923852826734,0.0012516307930483814,0.001080165199219519,0.0011609649582162548,0.00028917808483042243,0.000211270106681991,0.0002466518958847721,0.0003061885604086826,0.00022964142030651194,0.0002721676092521623,5.95366645239105e-05,2.4154875321129404e-05,4.252618894565036e-05,7.654714010217065e-05,3.402095115652029e-05,5.5284045629345464e-05
68,17.125,0.015574451229943423,0.014799113753086325,0.015181849453597178,0.01636679918237878,0.015695225606549068,0.01600260490024823,0.0014543956619412423,0.0012574143547449898,0.0013608380462608114,0.001557819353457064,0.0013438275706825513,0.0014458904241521123,0.0003997461760891134,0.0002878172467841617,0.00034020951156520286,0.0004181174897136343,0.0003061885604086826,0.00035721998714346304,7.654714010217065e-05,3.402095115652029e-05,5.95366645239105e-05,0.00010206285346956087,5.95366645239105e-05,7.654714010217065e-05
69,17.375,0.019359282046106305,0.018574078493413818,0.018919901461919846,0.0211494644959624,0.020436725569233302,0.02081656948889585,0.001932049816178787,0.001658521368880364,0.0018116156490847054,0.0019830812429135676,0.0017435737467716647,0.0018668996947140508,0.0005443352185043246,0.0003912409382999833,0.000467788078402154,0.0005188195051369344,0.00040689057583198266,0.0004592828406130239,0.00013744464267234193,8.505237789130071e-05,0.00011056809125869093,0.00016159951799347137,8.505237789130071e-05,0.00012757856683695107
70,17.625,0.024788345431663812,0.02381194413347168,0.02437175888475222,0.02927911098432449,0.028364968026748788,0.028841261342940072,0.0022127226632200794,0.0019548438534536558,0.0020625201638640425,0.002995204539820046,0.002704665616943363,0.002836496802674879,0.0006817798611766665,0.0005358299807151945,0.0006166297397119302,0.0006974294987086659,0.0005613456940825848,0.0006293875963956253,0.00017860999357173152,0.0001177124910015602,0.00014458904241521122,0.000238146658095642,0.0001432282043689504,0.00019562046914999164
71,17.875,0.03745808785186353,0.0364435830883761,0.03689572152924625,0.04307732835438599,0.04186754333126013,0.0424241260921808,0.0033595689267063786,0.0030023489395629155,0.003172453695345517,0.005461723498667767,0.005093276597642652,0.00531152099931173,0.0006974294987086659,0.0005613456940825848,0.0006378928341847554,0.0010291337724847387,0.0008648125783987457,0.000952586632382568,0.0003061885604086826,0.00021977534447112105,0.00025090451477933714,0.00032455987403320354,0.00022964142030651194,0.0002806728470412924
72,18.125,0.05783833864217701,0.05657548093524698,0.057214734607477995,0.06385732532078858,0.06267951999174985,0.06336402152901903,0.0065929201246220665,0.00617072012076965,0.006391686198531249,0.012087303736400094,0.011564741926635941,0.01185630147804732,0.001311167457572292,0.0011213305501189088,0.0012205016227401653,0.0018725131516548765,0.0016217787416313223,0.0017350685089825347,0.0004337671272456337,0.00032183819794068193,0.00037423046272172316,0.0005103142673478043,0.00038273570051085325,0.0004380197461401987
73,18.375,0.08339385652242036,0.08161081847230713,0.08250505917345627,0.0909832503064169,0.08953089590154505,0.09020229937261898,0.017010475578260145,0.016328695717083477,0.016700034398956898,0.02717559557431684,0.02634650499463244,0.02670219403897386,0.002143319922860778,0.0018755750372589635,0.002019993974918392,0.004058359263461305,0.003759315102795492,0.003929419858578093,0.0005613456940825848,0.00043240628919937287,0.0004933037917695442,0.0008845447300695274,0.0007229452120760562,0.0007952397332836618
74,18.625,0.14422025530467453,0.14194425367230334,0.14307511008874607,0.11269848322011224,0.11100628110958692,0.11198846596947566,0.03905741276573155,0.03812081598039255,0.03857550599259944,0.05429879888385264,0.05301314713964774,0.053748850208407487,0.0049796466207798745,0.0046312720809371065,0.00478844887528023,0.010148109520478437,0.009602413463927852,0.00988733892986371,0.0011482071015325598,0.000952586632382568,0.0010376390102738687,0.002017102194070088,0.001750718146514534,0.001896668026976006
75,18.875,0.13361728566723344,0.13158929676879325,0.13263067808369433,0.11327241666612273,0.11176494832037731,0.11243073833451042,0.10243980560837511,0.10060709696957336,0.10140369754090328,0.08640743237586491,0.08475061205454239,0.085626481442067,0.01306404524410379,0.012433296809661903,0.012740846208116849,0.024283814726012615,0.02351562164889839,0.02398051794645224,0.002211361825173819,0.0019476994537107864,0.0020880358772314327,0.005427702547511247,0.00500550254365883,0.005213710764736734
76,19.125,0.09226754121257554,0.09079205256091726,0.09148659027877762,0.09370424597991539,0.09176879406862096,0.09281340737388191,0.1367499348497258,0.13490463845899617,0.1357733634467779,0.10399490328573965,0.10234522736415999,0.10314727128767495,0.03779013233515117,0.03662083224390157,0.0371083524739745,0.047599393182110664,0.0463593295124555,0.04699143878494365,0.006225834061643213,0.005782200858562189,0.00597067692796931,0.014223479259518002,0.013574359511451594,0.013876295452965712
77,19.375,0.06087470853289644,0.059434941879952505,0.06021708354704091,0.0677894668554592,0.06631261736575465,0.0671148313940254,0.10169542719707043,0.09996512162124983,0.10089338327355547,0.09704748485006665,0.09512870320483889,0.09621124987063938,0.0974428083025054,0.09565704857629966,0.09650893319325893,0.06974329008037815,0.06851547395313934,0.06924964607909705,0.021862543632203066,0.021086185526811272,0.02150124113092082,0.030125552249098714,0.029214130967615538,0.029730058691904166
78,19.625,0.04211351480812176,0.040931626964944255,0.041586360169951486,0.04702682057414643,0.045517310971331625,0.0461579254816089,0.07186721806107972,0.07063770088628307,0.07123561910285892,0.07615862083996318,0.07484064919215959,0.07542444871400547,0.09093800244137873,0.0895050399786661,0.09025758341824833,0.07686183390036846,0.07549112977827226,0.0762111832095,0.06387841831050561,0.06260433368969394,0.06318115891655274,0.04734423604843676,0.04629162781965403,0.04678306045910996
79,19.875,0.028807240391783555,0.027928479223410633,0.028279915648857488,0.032382161939310705,0.03144114243032135,0.031839357663608424,0.05095045687102791,0.049802589979006925,0.05027020795265329,0.05519320968975756,0.054101817576656386,0.05468017374631723,0.06773843542872442,0.06640617498143508,0.06703828425392323,0.06763637257525484,0.06630275128991926,0.0671020735373417,0.06622178142616673,0.06482590180021472,0.06558388859198198,0.055048620647342346,0.05373064899953875,0.05428893280801725
80,20.125,0.020873214372571457,0.020025752479262537,0.02044233902617413,0.022639241947106425,0.021823079328861506,0.022215681105207746,0.035876453832596904,0.034830649794045467,0.03535627348941371,0.0392543940729278,0.03825655957550706,0.03872860027280378,0.051016797725783124,0.049830827368466835,0.05044881794622502,0.05221637646356203,0.051004890392878345,0.051707593139016274,0.05282569169877531,0.051512142774622065,0.05225618097641516,0.05042891568979846,0.04933037917695442,0.04978966201756744
81,20.375,0.014222118421471742,0.013530472484459682,0.013893305928543973,0.016125930848190615,0.015357737771076388,0.015794226574414545,0.025841293869958114,0.024858088381534676,0.02531584027934566,0.0281380482825348,0.027184441021617534,0.02762926495798904,0.035055528281190074,0.03410328185831907,0.03462482303954852,0.03744413926188935,0.03646909880174349,0.037023300096083206,0.03872434765390922,0.03760880066548692,0.038222538624350544,0.03963270704978831,0.038323240639773846,0.03892847336084834
82,20.625,0.010888065208132753,0.010359379627160428,0.01064005247420172,0.011895765781388883,0.011243924357229955,0.011533102442060378,0.0187482657633352,0.01791203078390793,0.01835005053004813,0.020075082858439494,0.019320157952276304,0.019740656908570898,0.02228780552165957,0.021586633718323686,0.022003050160479497,0.026047120624455064,0.025114606353254843,0.025575250031914125,0.02601037799720602,0.025165637779989623,0.02557099741301956,0.02809280041749663,0.02736441185323553,0.027693054241407514
83,20.875,0.00839603053591764,0.007908510305844706,0.008139512564197478,0.009035284208148657,0.008564774453653983,0.008794415873960494,0.013455286182403773,0.012831682147704757,0.013166108097573351,0.014668473300645286,0.013941785783942014,0.014301557342422215,0.016313046079551478,0.015666648007577593,0.015964331330197146,0.018066485902158532,0.017264271873887783,0.017661126269128594,0.01647464559754495,0.01578299966053289,0.016117425610401487,0.019098341350735792,0.018334570997271912,0.01876255456282094
84,21.125,0.0066085697621540655,0.006157792159330172,0.006387433579636684,0.007325731412533513,0.006835489506368056,0.007080610459450785,0.009790889533334974,0.009151635861103957,0.009500350610458291,0.010632908074458852,0.01004638687652044,0.010350874389371297,0.012010756596297923,0.011431039588590817,0.011703207197842978,0.01275071228395224,0.012186644913777132,0.01248143645554838,0.011890322429203841,0.011293594945918474,0.011609649582162549,0.012716691332795719,0.01203218979552653,0.012417647172129904
85,21.375,0.006116626808430782,0.005647477891982368,0.005881371931183444,0.0063023812017453835,0.005851603598921489,0.006089750257017131,0.007240679034642213,0.006767447604055015,0.007004063319348614,0.007980634722296528,0.007501619730012723,0.007739766388108365,0.008127945440804262,0.007670363647749064,0.007884355430523576,0.008999902418945877,0.008437195886817031,0.00873913182833115,0.007239318196595952,0.006785818917679536,0.007046589508294265,0.008373236498642774,0.007875850192734447,0.008088481137462699
86,21.625,0.00591250110149166,0.0055511986002094145,0.0057282776509791035,0.005672993605349758,0.005205205526947604,0.005409331233886726,0.005860108836710619,0.005450496584786115,0.005655983129771498,0.005972037766015571,0.005485878373988897,0.005753793364346494,0.005521260163191677,0.005110287073220913,0.00534554195046825,0.006116626808430782,0.005663127529514368,0.0059026350256562695,0.004713262573224321,0.004269629370143296,0.004529039122711763,0.005460362660621506,0.00503237909507248,0.0052392264781041245
87,21.875,0.0050619773225786535,0.0046098388817084985,0.00479695411306936,0.004774160075794492,0.004354681748034597,0.004567312692762848,0.004249557008960949,0.0038685223560079216,0.0040655036632041746,0.004500631628496068,0.004106669014103564,0.004320660796878076,0.0034786422557541996,0.003154082381720996,0.0033255479755498582,0.004078091415132087,0.003691273200482451,0.0038741358129487477,0.003124143944703258,0.0028067284704129235,0.0029768332261955253,0.0034956527313324596,0.0031455771439318657,0.0032745165488150775
88,22.125,0.0037705420166771436,0.003427610829019419,0.003567947252540065,0.0036586130873721913,0.003315681899714467,0.003461631780175939,0.002995204539820046,0.0026876551413651025,0.002836496802674879,0.0032700938251647303,0.002942812275039005,0.003104411793032476,0.0024848902724722414,0.0022185062249166876,0.0023474456297999,0.002689015979411363,0.0024481476452232,0.002585592287895542,0.0017265632711934045,0.0015139323264651528,0.0016245004177238437,0.0021943513495955584,0.0019391942159216564,0.0020497623071803472
89,22.375,0.0023232907544787702,0.0020398962313449565,0.0021688356362281683,0.0023756830192598116,0.002126309447282518,0.002253888014119469,0.0023658169434244204,0.002099432895868867,0.002215614444068384,0.0023488064678461604,0.0020327518316020873,0.0021688356362281683,0.0015989847043564535,0.0013764876837928108,0.0014799113753086325,0.0018371313624520956,0.0016159951799347137,0.0017350685089825347,0.0012332594794238604,0.001044783410016738,0.0011482071015325598,0.0013707041220962024,0.0011213305501189088,0.0012460173361075555
90,22.625,0.0008433793791701379,0.000679058185084145,0.0007654714010217065,0.0013040230578294225,0.0011141861503760394,0.0012119963849510351,0.0013962198354635926,0.00119923852826734,0.001292796143947771,0.0015734689909890633,0.0013438275706825513,0.0014373851863629821,0.0012162490038456002,0.0010036180591173486,0.0011014282936923443,0.001226115079680991,0.0010617938855949983,0.0011439544826379947,0.0006647693855984063,0.0005018090295586743,0.000595366645239105,0.0008263689035918777,0.000705934736497796,0.0007739766388108366
