,xmf,upp_noerr_1,low_noerr_1,med_noerr_1,upp_err_1,low_err_1,med_err_1,upp_noerr_2,low_noerr_2,med_noerr_2,upp_err_2,low_err_2,med_err_2,upp_noerr_3,low_noerr_3,med_noerr_3,upp_err_3,low_err_3,med_err_3,upp_noerr_4,low_noerr_4,med_noerr_4,upp_err_4,low_err_4,med_err_4
18,4.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,4.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,5.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,6.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,6.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,7.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,7.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,7.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,7.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,8.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,8.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,9.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,9.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,9.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,10.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,10.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,10.625,0.0,0.0,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,10.875,1.5660437833953735e-07,0.0,1.3500377443063606e-07,1.5660437833953735e-07,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,11.125,4.0501132329190813e-07,1.3500377443063606e-07,2.700075488612721e-07,2.700075488612721e-07,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,11.375,0.0,0.0,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,11.625,0.0,0.0,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,11.875,2.700075488612721e-07,0.0,1.3500377443063606e-07,2.700075488612721e-07,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,12.125,5.400150977225442e-07,1.3500377443063606e-07,2.700075488612721e-07,2.700075488612721e-07,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,12.375,2.700075488612721e-07,0.0,0.0,4.0501132329190813e-07,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,12.625,4.0501132329190813e-07,1.3500377443063606e-07,2.700075488612721e-07,4.0501132329190813e-07,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,12.875,2.700075488612721e-07,0.0,1.3500377443063606e-07,2.700075488612721e-07,1.3500377443063606e-07,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,13.125,5.400150977225442e-07,0.0,2.700075488612721e-07,2.700075488612721e-07,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,13.375,0.0,0.0,0.0,2.700075488612721e-07,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,13.625,0.0,0.0,0.0,1.3500377443063605e-06,5.400150977225442e-07,9.450264210144524e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,13.875,4.0501132329190813e-07,1.3500377443063606e-07,2.700075488612721e-07,5.535154751656078e-06,4.185117007349717e-06,4.8601358795028975e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,14.125,4.185117007349717e-06,3.1050868119046293e-06,3.6451019096271734e-06,2.0250566164595408e-05,1.7528890072073786e-05,1.883302653307373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,14.375,2.9970837923601204e-05,2.6055728465112756e-05,2.7945781307141662e-05,5.80732236090824e-05,5.235986387517788e-05,5.5284045629345464e-05,0.0,0.0,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,14.625,9.319580556495666e-05,8.635921442778926e-05,8.998001565801892e-05,0.00013365373668632968,0.00012643373482977926,0.00012980612911505656,0.0,0.0,0.0,5.400150977225442e-07,1.3500377443063606e-07,2.700075488612721e-07,0.0,0.0,0.0,1.3500377443063606e-07,0.0,0.0,0.0,0.0,0.0,1.3500377443063606e-07,0.0,0.0
59,14.875,0.00021589263591849595,0.0002059509579694239,0.00021033588056293097,0.0002651690135856781,0.0002559023545087592,0.00026055728465112756,4.2661192720080947e-07,1.3500377443063606e-07,2.700075488612721e-07,2.046657220368442e-06,1.0800301954450885e-06,1.6200452931676325e-06,0.0,0.0,0.0,2.700075488612721e-07,0.0,1.3500377443063606e-07,0.0,0.0,0.0,2.700075488612721e-07,0.0,1.3500377443063606e-07
60,15.125,0.00039168915083109303,0.0003789555948267954,0.0003847607571273127,0.0004860567891581076,0.0004681714891215369,0.0004785208784693895,9.450264210144524e-07,4.0501132329190813e-07,6.750188721531802e-07,7.290203819254347e-06,5.535154751656078e-06,6.345177398239894e-06,5.400150977225442e-07,1.3500377443063606e-07,2.700075488612721e-07,6.966194760620815e-07,2.700075488612721e-07,5.400150977225442e-07,2.700075488612721e-07,0.0,1.3500377443063606e-07,6.750188721531802e-07,1.3500377443063606e-07,4.0501132329190813e-07
61,15.375,0.000687325816230277,0.0006665136343640502,0.0006773139363185011,0.0008444000077048335,0.0008250782675083209,0.0008338508127708235,7.83021891697689e-06,6.075169849378622e-06,7.0201962703930745e-06,2.231882398887275e-05,1.9305539743580954e-05,2.079058126231795e-05,4.0501132329190813e-07,0.0,2.700075488612721e-07,2.565071714182085e-06,1.4850415187369966e-06,2.025056616459541e-06,1.3500377443063605e-06,5.400150977225442e-07,9.450264210144524e-07,1.4850415187369966e-06,6.750188721531802e-07,1.0125283082297704e-06
62,15.625,0.0012263418860220345,0.0012032238396885325,0.0012135489283569875,0.0013906954810138908,0.001365185167797478,0.001377308506741349,3.456096625424283e-05,3.075925996627612e-05,3.280591718664456e-05,5.6609782694254304e-05,5.0761419185919155e-05,5.400150977225442e-05,2.565071714182085e-06,1.598444689258731e-06,2.025056616459541e-06,7.155200044823711e-06,5.400150977225442e-06,6.345177398239894e-06,1.4850415187369966e-06,6.750188721531802e-07,1.0800301954450885e-06,3.240090586335265e-06,1.7550490675982686e-06,2.4300679397514488e-06
63,15.875,0.0019942487551344694,0.0019645641252126612,0.0019782778086193252,0.0021526999851082186,0.0021217247191028534,0.0021406198473721653,9.589588105356939e-05,8.856247602649724e-05,9.261258925941633e-05,0.00011679986548640908,0.00010892644536161439,0.00011245814410071983,1.093530572888152e-05,8.753644734082441e-06,9.787773646221113e-06,1.8787125249767312e-05,1.5503833455614244e-05,1.7212981239906098e-05,4.45512455621099e-06,3.1050868119046293e-06,3.7801056840578095e-06,6.345177398239894e-06,4.725132105072262e-06,5.670158526086714e-06
64,16.125,0.0029955987508413833,0.0029533695701994805,0.002976428214872233,0.0031341234237091706,0.003087406717605193,0.003110351959107424,0.00018470676402501904,0.00017532670177757844,0.00018029754075211444,0.00020351548987869523,0.00019316880060633128,0.00019798303520252776,2.990063596089727e-05,2.6190732239543395e-05,2.7878279419926344e-05,3.793606061500873e-05,3.402095115652028e-05,3.6316015321841095e-05,9.450264210144524e-06,7.403606989776082e-06,8.437735901914753e-06,1.2555351022049153e-05,1.026028685672834e-05,1.1340317052173428e-05
65,16.375,0.004184171980928703,0.004134063980011028,0.004156563709057638,0.0043017980695146275,0.00424647892290393,0.004275637038105459,0.0003018900402308111,0.0002890430810559918,0.000295455760341447,0.00031928392652845423,0.0003056269447070511,0.00031206122459641523,6.183172868923131e-05,5.65665814864365e-05,5.913165320061859e-05,6.588184192215039e-05,6.0346687170494316e-05,6.338427209518363e-05,2.2027215836102576e-05,1.8900528420289047e-05,2.0250566164595408e-05,1.9327140347489855e-05,1.6313856102198062e-05,1.8023003886489912e-05
66,16.625,0.005490009489486473,0.005438740456108694,0.005462252713463535,0.005632254866377568,0.005578204755246519,0.005603196653969119,0.00044254237258362496,0.00042661732735178713,0.0004335646215839877,0.0004547143128862911,0.0004392590807894719,0.00044794252356085044,0.00010019440123144085,9.229938050273725e-05,9.619018928182818e-05,0.00010059941255473276,9.340101130209124e-05,9.720271759005795e-05,2.715735926446675e-05,2.32206492020694e-05,2.4908196382452352e-05,2.5807321520160385e-05,2.211901840271541e-05,2.389566807422258e-05
67,16.875,0.007046354601726755,0.006980078548783266,0.007011353523167868,0.007111367019341571,0.007063894292100783,0.0070941108368938475,0.0006087698199645784,0.0005901014980363102,0.0006014418150884836,0.0006117237025491209,0.0005942218132319332,0.0006025218452839286,0.00013662381972380367,0.00012890700397734852,0.000132236197054808,0.000141278749866172,0.00013329732672183282,0.00013682632538544964,3.14558794423382e-05,2.767577375828039e-05,2.936332093866334e-05,3.120747249738583e-05,2.7135758660557845e-05,2.9160815277017387e-05
68,17.125,0.008671605640436432,0.008593109045831483,0.00862809122386195,0.008749389415112389,0.008682929757035674,0.008712941096091605,0.0007589210178863319,0.0007379090304339478,0.0007497434613005372,0.0007818068577278134,0.0007618316992630565,0.0007714790689838697,0.000175747913553802,0.00016456960103094535,0.00017010475578260143,0.00018511177534831093,0.00017613672442416225,0.0001809050577370523,3.406415236433809e-05,2.99492373196923e-05,3.2400905863352654e-05,3.5819201431936354e-05,3.2222700881104216e-05,3.3885947382089646e-05
69,17.375,0.010380834426992943,0.01031215530686459,0.010338656547785324,0.010560513650458165,0.010489885075827033,0.010528336850860368,0.0009618748920633957,0.0009429635633411523,0.0009523166248337067,0.0009691002940709233,0.0009479749034480174,0.0009598768362018223,0.00023006803223371274,0.0002188195177481521,0.00022451127687814776,0.00024054972528050731,0.00022856679026204404,0.0002344340542987995,4.333621159223417e-05,3.861107948716191e-05,4.077113987805209e-05,4.416783484272688e-05,3.993951662755937e-05,4.1986173847927815e-05
70,17.625,0.012258585725095729,0.01217925210708931,0.012218516604844716,0.01277637920154699,0.012689296366888253,0.012727075823124922,0.001178307543079614,0.0011519440060087996,0.001165082573336389,0.0011807160104154567,0.0011573225563821163,0.0011706852299752605,0.00030231665215801196,0.00028701802443953226,0.0002955232622286623,0.00031023867364160165,0.0002981801365094572,0.00030429850756665363,4.765633237401453e-05,4.2774595890602725e-05,4.4686249336540535e-05,5.8883246255666214e-05,5.3979909168345514e-05,5.6499079599221185e-05
71,17.875,0.01482064415503252,0.014737341426057843,0.01478142825863591,0.01587377619846005,0.015798692499272706,0.015830070076525878,0.0013591477990049397,0.0013349551226269699,0.0013442325820058432,0.0014491197144364928,0.0014230909867262664,0.0014373176844757667,0.0003766605306614746,0.0003628685450656408,0.0003697078362782968,0.00040190623648000355,0.00038773084016478673,0.0003956285609689789,7.371206083912728e-05,6.786369733079213e-05,7.087698157608393e-05,8.491737411687008e-05,7.922561498687447e-05,8.12722722072429e-05
72,18.125,0.018590370748912104,0.01849374044732563,0.01855012612375433,0.020780083368818224,0.020669401874389013,0.02072591445436568,0.0016557294908251382,0.0016237605970399638,0.0016381357989413378,0.0019060048880156287,0.0018752510282003297,0.001890727860901058,0.0004994005622228317,0.00048378872574767287,0.0004898611955215629,0.0005213575760962304,0.0005050059189371916,0.0005134193541597089,0.00012042336679212736,0.00011275515240446723,0.00011671076299528486,0.00012595852154378344,0.00011878172089505082,0.0001221109139725103
73,18.375,0.025173565201624188,0.025051008775196056,0.025104019357263987,0.029012170721218276,0.028895009045616395,0.02896944742676196,0.00218640772750806,0.002151522752195183,0.002167553100371077,0.002907236080401043,0.0028733123319621134,0.002893198387935746,0.0006378010316181425,0.0006177124699828639,0.0006264850152453666,0.0006984177263374981,0.0006801274149776356,0.0006892617703556123,0.00015892104310876755,0.0001500809959590495,0.00015383680096370977,0.000184323353305636,0.00017386326086275033,0.00017962252187996125
74,18.625,0.0372087466807921,0.03708178373116655,0.037138120806236456,0.04259684452103637,0.042464211412884735,0.04253037406265771,0.003466351512130034,0.003423447312615978,0.0034473213800862916,0.005422534603026042,0.005377923955803182,0.005397923414947337,0.000821227959861559,0.0008000809686347442,0.0008113726843281227,0.0010329354787727053,0.0010102224437624951,0.0010209660441316852,0.00023933469131063158,0.00022784317003109585,0.00023247649956955528,0.00027826437970544977,0.00026595743562835304,0.00027250511868823885
75,18.875,0.05696327657722349,0.056819519158058766,0.05690706100555057,0.06347731669652122,0.06329889570823369,0.06339183230655174,0.006729824752196686,0.006680370169547254,0.0067025998910450035,0.0118313851814384,0.011748212056087174,0.011793254715388212,0.001226282484361285,0.0011991521258517045,0.0012134139245825568,0.0018283507169631267,0.001797240447183331,0.0018132356943778728,0.00037166539100754104,0.000356885177782875,0.00036376767020334885,0.0004501025839517406,0.00043698561722806004,0.00044348739900463945
76,19.125,0.08294334892714532,0.08273451428855405,0.08284574119823196,0.0904444340422113,0.09022788258787358,0.09034601089050039,0.01589041406362088,0.015810389226289377,0.015857475842735294,0.026696288973880263,0.02657795546551632,0.026643264891434884,0.0021908844526681796,0.0021545954381012246,0.0021717382173784268,0.0040226588653508675,0.003976854784762041,0.003998474289199363,0.0005477751146768171,0.0005295766058835674,0.0005385300562038072,0.0008383464384593638,0.0008183928805985157,0.0008268306165004305
77,19.375,0.14207681657849225,0.14183116371053828,0.14195565879116723,0.11251633072749943,0.11227727144388863,0.11238989969274514,0.03860556593301416,0.038453670486326766,0.038539729992375316,0.05398327886255531,0.05379777827633663,0.05388776909229661,0.004910265481024481,0.004860654293996711,0.004885989102306364,0.010063521555571176,0.00999052771481202,0.010030847942083474,0.001011583281808756,0.0009927583555021482,0.0010010529874031663,0.0019435359373073454,0.001911901852882759,0.001931904012102402
78,19.625,0.13527554782886686,0.13501008180697743,0.1351636188995619,0.11411619565646518,0.11391722169355833,0.11400751491797302,0.10192099690354012,0.10172919434113102,0.10183584462285573,0.08678797561507902,0.08657477765449816,0.08667485325240809,0.012989787768015962,0.012918764982363494,0.012958269786837387,0.024257073178373393,0.024154967123696015,0.02420118161575911,0.002272896545559302,0.002235057687661884,0.002252065463164655,0.005263975370032748,0.005212366127143405,0.005244559127194134
79,19.875,0.09432604096403703,0.09411097995136902,0.09423182452993738,0.09487580333427346,0.0946307606833799,0.0947629293785475,0.13858648299587237,0.1383844741481163,0.13849598456572051,0.10513414073649903,0.10493482116392963,0.10503374652968143,0.03745937308779611,0.03732094561764591,0.03738605523797832,0.04788323591777558,0.04772997963304193,0.047801798940963536,0.006235705537629581,0.006181066810042013,0.006210308627583689,0.013871794427126194,0.013804719151838077,0.013836064328185382
80,20.125,0.06249340378831977,0.06233785243942079,0.06241649753817761,0.06898695033465893,0.06880854014667336,0.06887717066544291,0.10436696288776852,0.10410449394967144,0.1042302715661575,0.09846075296216533,0.09825371657384947,0.09834309447267353,0.09842253069354853,0.09820292815390867,0.09829591065351002,0.07055992251175809,0.07037459473037068,0.07045698483383021,0.020935386310772252,0.020820552100241554,0.020876578666630268,0.02971910988579784,0.029605517709991903,0.02966829446510215
81,20.375,0.042144706080166225,0.041989100729757464,0.042066906105037334,0.04741742429463109,0.04730363771338998,0.04736641176842474,0.07312784550565614,0.07294033606327395,0.07303886451792892,0.077327397116568,0.07716105626601652,0.07724308455936058,0.09203558312749979,0.09182653788302042,0.09194101298351114,0.07750406845593891,0.07731618100298829,0.07740961171512076,0.06266873589024832,0.06252930399201637,0.06260827039975633,0.0470203511932757,0.04688001746983055,0.04695188267903547
82,20.625,0.029128635777344102,0.029021053969575817,0.02906604262736708,0.032535704432046154,0.03241272139369082,0.03246550516941771,0.051424573926375367,0.05125672643370125,0.05134841559714356,0.05596162417306185,0.055802292718478815,0.0558927776482532,0.06816041942653774,0.06797105233221937,0.06807329069059569,0.06780296183275128,0.0676093286191609,0.06769116250706977,0.06736921090595857,0.06720338306974993,0.06729067381022129,0.05486234243938295,0.05468366224384852,0.05477312384501272
83,20.875,0.020542050113893102,0.02044698045593905,0.020489927856660924,0.022638307720987363,0.022534587021167795,0.022601116881207212,0.036036530508014794,0.035914454695023634,0.035967030564937906,0.03960165078151828,0.03946847225811795,0.03952991517593682,0.0494050956658753,0.04924028845820136,0.049329096641097324,0.051832009917456054,0.051674806122358044,0.05174323413546596,0.05214283720755417,0.051989435118744126,0.05208060856776812,0.05027210610572178,0.0501232671444875,0.0502108062919038
84,21.125,0.014490424922775184,0.01440625816964415,0.014452356558461235,0.01609832527639504,0.01599942691139813,0.016051071255268827,0.02578863159762821,0.025668721245178917,0.025728209308344033,0.02806910455500856,0.0279582448555971,0.02800822055281583,0.03448929545047309,0.03435317924494115,0.0344211698458199,0.0372392143326056,0.03712321368946383,0.03717794691969349,0.03871876389779876,0.03859321578772925,0.03866636353279126,0.039499150515819564,0.039380109587677604,0.039444457786722224
85,21.375,0.010795263613589132,0.010713138117527488,0.01075480568246776,0.011761609830661672,0.011684544276065686,0.011723120254571496,0.01834311403611788,0.01825360653367037,0.01828862381268219,0.020054902494237598,0.01994514442562549,0.020005669317778235,0.02343441417850287,0.023326060149144838,0.023374350999258678,0.0261043028231529,0.025989452412169267,0.02604688571788755,0.026663758464393453,0.026549680274999567,0.026599591170406573,0.028369919965194904,0.028264989631556436,0.02832514191329175
86,21.625,0.008281595936559256,0.00821605970429965,0.00824198042899033,0.008947515554315812,0.008873603687890527,0.008906671512399567,0.013313667223026035,0.013234430807737207,0.013267090920847466,0.01447552590622902,0.014399756387867571,0.014433928543251453,0.01661706917941829,0.016533896054067066,0.016580758564247428,0.01821299199817066,0.01812820422767724,0.01816678290625854,0.01697164849273389,0.016887622143528264,0.016931295864556575,0.01929585727287879,0.01920683038386825,0.01924607058094426
87,21.875,0.006601581966789535,0.00654705664237249,0.006574008795899823,0.007153277591075819,0.007087271545681191,0.007123001644622004,0.009815147011524668,0.009739085885010448,0.009773328242357035,0.010583167283807626,0.010507219560463927,0.010551422496288007,0.011661129221428437,0.011583939463359977,0.011626322548304731,0.01274887623261998,0.012667069345465994,0.012704530192795006,0.011239814842336285,0.011169564278273559,0.011204368251321777,0.012751911117469183,0.012661361385883066,0.012705340215441589
